Notes,Census Division,Census Division Code,Year,Year Code,Month,Month Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,Division 3: East North Central,CENS-D3,2014,2014,"Jul., 2014",2014/07,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Jul., 2014",2014/07,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Jul., 2014",2014/07,15-24 years,15-24,77,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Jul., 2014",2014/07,25-34 years,25-34,181,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Jul., 2014",2014/07,35-44 years,35-44,143,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Jul., 2014",2014/07,45-54 years,45-54,203,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Jul., 2014",2014/07,55-64 years,55-64,116,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Jul., 2014",2014/07,65-74 years,65-74,23,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Jul., 2014",2014/07,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Jul., 2014",2014/07,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Jul., 2014",2014/07,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Aug., 2014",2014/08,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Aug., 2014",2014/08,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Aug., 2014",2014/08,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Aug., 2014",2014/08,15-24 years,15-24,56,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Aug., 2014",2014/08,25-34 years,25-34,162,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Aug., 2014",2014/08,35-44 years,35-44,181,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Aug., 2014",2014/08,45-54 years,45-54,193,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Aug., 2014",2014/08,55-64 years,55-64,105,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Aug., 2014",2014/08,65-74 years,65-74,31,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Aug., 2014",2014/08,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Aug., 2014",2014/08,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Aug., 2014",2014/08,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Sep., 2014",2014/09,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Sep., 2014",2014/09,1-4 years,1-4,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Sep., 2014",2014/09,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Sep., 2014",2014/09,15-24 years,15-24,69,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Sep., 2014",2014/09,25-34 years,25-34,178,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Sep., 2014",2014/09,35-44 years,35-44,170,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Sep., 2014",2014/09,45-54 years,45-54,178,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Sep., 2014",2014/09,55-64 years,55-64,129,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Sep., 2014",2014/09,65-74 years,65-74,21,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Sep., 2014",2014/09,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Sep., 2014",2014/09,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Sep., 2014",2014/09,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Oct., 2014",2014/10,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Oct., 2014",2014/10,1-4 years,1-4,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Oct., 2014",2014/10,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Oct., 2014",2014/10,15-24 years,15-24,65,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Oct., 2014",2014/10,25-34 years,25-34,179,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Oct., 2014",2014/10,35-44 years,35-44,183,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Oct., 2014",2014/10,45-54 years,45-54,209,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Oct., 2014",2014/10,55-64 years,55-64,142,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Oct., 2014",2014/10,65-74 years,65-74,24,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Oct., 2014",2014/10,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Oct., 2014",2014/10,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Oct., 2014",2014/10,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Nov., 2014",2014/11,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Nov., 2014",2014/11,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Nov., 2014",2014/11,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Nov., 2014",2014/11,15-24 years,15-24,63,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Nov., 2014",2014/11,25-34 years,25-34,169,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Nov., 2014",2014/11,35-44 years,35-44,178,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Nov., 2014",2014/11,45-54 years,45-54,184,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Nov., 2014",2014/11,55-64 years,55-64,142,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Nov., 2014",2014/11,65-74 years,65-74,23,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Nov., 2014",2014/11,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Nov., 2014",2014/11,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Nov., 2014",2014/11,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Dec., 2014",2014/12,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Dec., 2014",2014/12,1-4 years,1-4,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Dec., 2014",2014/12,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Dec., 2014",2014/12,15-24 years,15-24,82,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Dec., 2014",2014/12,25-34 years,25-34,182,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Dec., 2014",2014/12,35-44 years,35-44,175,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Dec., 2014",2014/12,45-54 years,45-54,183,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Dec., 2014",2014/12,55-64 years,55-64,95,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Dec., 2014",2014/12,65-74 years,65-74,22,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Dec., 2014",2014/12,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Dec., 2014",2014/12,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2014,2014,"Dec., 2014",2014/12,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jan., 2015",2015/01,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jan., 2015",2015/01,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jan., 2015",2015/01,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jan., 2015",2015/01,15-24 years,15-24,74,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jan., 2015",2015/01,25-34 years,25-34,166,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jan., 2015",2015/01,35-44 years,35-44,174,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jan., 2015",2015/01,45-54 years,45-54,194,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jan., 2015",2015/01,55-64 years,55-64,144,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jan., 2015",2015/01,65-74 years,65-74,24,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jan., 2015",2015/01,75-84 years,75-84,10,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jan., 2015",2015/01,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jan., 2015",2015/01,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Feb., 2015",2015/02,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Feb., 2015",2015/02,1-4 years,1-4,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Feb., 2015",2015/02,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Feb., 2015",2015/02,15-24 years,15-24,61,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Feb., 2015",2015/02,25-34 years,25-34,195,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Feb., 2015",2015/02,35-44 years,35-44,158,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Feb., 2015",2015/02,45-54 years,45-54,178,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Feb., 2015",2015/02,55-64 years,55-64,121,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Feb., 2015",2015/02,65-74 years,65-74,20,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Feb., 2015",2015/02,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Feb., 2015",2015/02,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Feb., 2015",2015/02,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Mar., 2015",2015/03,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Mar., 2015",2015/03,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Mar., 2015",2015/03,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Mar., 2015",2015/03,15-24 years,15-24,82,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Mar., 2015",2015/03,25-34 years,25-34,220,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Mar., 2015",2015/03,35-44 years,35-44,185,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Mar., 2015",2015/03,45-54 years,45-54,226,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Mar., 2015",2015/03,55-64 years,55-64,126,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Mar., 2015",2015/03,65-74 years,65-74,33,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Mar., 2015",2015/03,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Mar., 2015",2015/03,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Mar., 2015",2015/03,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Apr., 2015",2015/04,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Apr., 2015",2015/04,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Apr., 2015",2015/04,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Apr., 2015",2015/04,15-24 years,15-24,85,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Apr., 2015",2015/04,25-34 years,25-34,227,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Apr., 2015",2015/04,35-44 years,35-44,185,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Apr., 2015",2015/04,45-54 years,45-54,195,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Apr., 2015",2015/04,55-64 years,55-64,148,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Apr., 2015",2015/04,65-74 years,65-74,27,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Apr., 2015",2015/04,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Apr., 2015",2015/04,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Apr., 2015",2015/04,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"May, 2015",2015/05,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"May, 2015",2015/05,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"May, 2015",2015/05,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"May, 2015",2015/05,15-24 years,15-24,73,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"May, 2015",2015/05,25-34 years,25-34,187,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"May, 2015",2015/05,35-44 years,35-44,180,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"May, 2015",2015/05,45-54 years,45-54,219,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"May, 2015",2015/05,55-64 years,55-64,139,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"May, 2015",2015/05,65-74 years,65-74,30,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"May, 2015",2015/05,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"May, 2015",2015/05,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"May, 2015",2015/05,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jun., 2015",2015/06,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jun., 2015",2015/06,1-4 years,1-4,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jun., 2015",2015/06,5-14 years,5-14,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jun., 2015",2015/06,15-24 years,15-24,53,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jun., 2015",2015/06,25-34 years,25-34,185,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jun., 2015",2015/06,35-44 years,35-44,180,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jun., 2015",2015/06,45-54 years,45-54,171,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jun., 2015",2015/06,55-64 years,55-64,116,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jun., 2015",2015/06,65-74 years,65-74,35,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jun., 2015",2015/06,75-84 years,75-84,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jun., 2015",2015/06,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jun., 2015",2015/06,Not Stated,NS,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jul., 2015",2015/07,< 1 year,1,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jul., 2015",2015/07,1-4 years,1-4,0,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jul., 2015",2015/07,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jul., 2015",2015/07,15-24 years,15-24,74,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jul., 2015",2015/07,25-34 years,25-34,187,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jul., 2015",2015/07,35-44 years,35-44,167,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jul., 2015",2015/07,45-54 years,45-54,192,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jul., 2015",2015/07,55-64 years,55-64,116,Not Applicable,Not Applicable
,Division 3: East North Central,CENS-D3,2015,2015,"Jul., 2015",2015/07,65-74 years,65-74,29,Not Applicable,Not Applicable
